,State,Year,Quarter,District,Transaction_Count,Transaction_Amount
7752,jharkhand,2019,3,khunti district,46902,96458968.46191373
7753,jharkhand,2019,3,dhanbad district,2290227,1900631592.4346042
7754,jharkhand,2019,3,godda district,156420,330294444.3316301
7755,jharkhand,2019,3,deoghar district,344455,555613175.4677337
7756,jharkhand,2019,3,palamu district,408718,1090919704.3977737
7757,jharkhand,2019,3,latehar district,144588,398425179.6788881
7758,jharkhand,2019,3,west singhbhum district,172682,269069817.53950894
7759,jharkhand,2019,3,pakur district,70296,127897219.12087816
7760,jharkhand,2019,3,lohardaga district,60724,122597923.83547777
7761,jharkhand,2019,3,sahebganj district,109215,274001393.08005285
7762,jharkhand,2019,3,giridih district,498118,876022719.9153262
7763,jharkhand,2019,3,bokaro district,1738430,1613980827.1432543
7764,jharkhand,2021,1,ramgarh district,1838015,3113016266.674764
7765,jharkhand,2021,1,ranchi district,11611641,20516524899.03152
7766,jharkhand,2021,1,east singhbhum district,4431654,6647300274.483877
7767,jharkhand,2021,1,jamtara district,208526,456838927.1135131
7768,jharkhand,2021,1,dumka district,485116,1054597944.1023581
7769,jharkhand,2021,1,koderma district,1058803,2379867579.0265236
7770,jharkhand,2021,1,hazaribagh district,3539762,6866253812.618536
7771,jharkhand,2021,1,simdega district,163159,443425869.7908051
7772,jharkhand,2021,1,garhwa district,1096691,3661839156.3892975
7773,jharkhand,2021,1,saraikela kharsawan district,1224133,1846065133.2774882
7774,jharkhand,2021,1,gumla district,300767,700017298.5308061
7775,jharkhand,2021,1,chatra district,839701,2171985101.448553
7776,jharkhand,2021,1,khunti district,464048,1047603370.1557792
7777,jharkhand,2021,1,dhanbad district,4584110,6811987883.293642
7778,jharkhand,2021,1,godda district,584620,1457345939.5015016
7779,jharkhand,2021,1,deoghar district,1017919,1876182730.6236756
7780,jharkhand,2021,1,palamu district,2014288,5697480883.817553
7781,jharkhand,2021,1,latehar district,546679,1732342142.5834413
7782,jharkhand,2021,1,west singhbhum district,670523,1322374324.8912904
7783,jharkhand,2021,1,pakur district,263883,682145434.961675
7784,jharkhand,2021,1,lohardaga district,259945,625119351.870021
7785,jharkhand,2021,1,sahebganj district,517329,1456515063.8178966
7786,jharkhand,2021,1,giridih district,2479885,5277166388.790894
7787,jharkhand,2021,1,bokaro district,4420466,5905357346.344383
7788,jharkhand,2021,2,ramgarh district,2288585,3877533810.611661
7789,jharkhand,2021,2,ranchi district,12803752,24097148083.85807
7790,jharkhand,2021,2,east singhbhum district,4844508,7485477213.88922
7791,jharkhand,2021,2,jamtara district,268046,576323502.2984698
7792,jharkhand,2021,2,dumka district,579153,1248082915.3199866
7793,jharkhand,2021,2,koderma district,1572074,3471429723.7763453
7794,jharkhand,2021,2,hazaribagh district,4311550,8773101232.77659
7795,jharkhand,2021,2,simdega district,204689,556206846.121381
7796,jharkhand,2021,2,garhwa district,1508109,4795351244.711267
7797,jharkhand,2021,2,saraikela kharsawan district,1440421,2222711733.4601
7798,jharkhand,2021,2,gumla district,389400,873032795.9258515
7799,jharkhand,2021,2,chatra district,1183845,3030531855.554953
7800,jharkhand,2021,2,khunti district,623106,1375114068.8753088
7801,jharkhand,2021,2,dhanbad district,5334482,8209158081.62978
7802,jharkhand,2021,2,godda district,788804,1898253133.9049225
7803,jharkhand,2021,2,deoghar district,1262537,2376011132.9046144
7804,jharkhand,2021,2,palamu district,2758556,7542921519.250463
7805,jharkhand,2021,2,latehar district,706554,2053012067.274984
7806,jharkhand,2021,2,west singhbhum district,794591,1521313659.4784636
7807,jharkhand,2021,2,pakur district,337610,833572858.5864425
7808,jharkhand,2021,2,lohardaga district,339384,800493627.1009691
7809,jharkhand,2021,2,sahebganj district,703625,1910517620.5575867
7810,jharkhand,2021,2,giridih district,3689998,7492833865.491149
7811,jharkhand,2021,2,bokaro district,5268766,7412510718.099218
7812,jharkhand,2021,4,ramgarh district,3983583,6432497429.630726
7813,jharkhand,2021,4,ranchi district,24545152,39912526848.089005
7814,jharkhand,2021,4,east singhbhum district,8580079,12866334499.288763
7815,jharkhand,2021,4,jamtara district,420110,899430757.6446146
7816,jharkhand,2021,4,dumka district,1007415,1995978391.5600896
7817,jharkhand,2021,4,koderma district,2621669,5203974984.686633
7818,jharkhand,2021,4,hazaribagh district,7977180,13886616619.230751
7819,jharkhand,2021,4,simdega district,337680,938425675.838901
7820,jharkhand,2021,4,garhwa district,2450056,6434562133.24218
7821,jharkhand,2021,4,saraikela kharsawan district,2464688,3572566246.9868546
7822,jharkhand,2021,4,gumla district,636433,1527038244.986805
7823,jharkhand,2021,4,chatra district,1941040,4513039854.003838
7824,jharkhand,2021,4,khunti district,1041603,2066589985.050446
7825,jharkhand,2021,4,dhanbad district,9479444,14274464381.899334
7826,jharkhand,2021,4,godda district,1280918,2759418369.0632443
7827,jharkhand,2021,4,deoghar district,2254328,3870686738.9693007
7828,jharkhand,2021,4,palamu district,4766385,10484190181.850275
7829,jharkhand,2021,4,latehar district,1244068,3090427190.28729
7830,jharkhand,2021,4,west singhbhum district,1326606,2426160587.4312463
7831,jharkhand,2021,4,pakur district,569777,1387823403.0125422
7832,jharkhand,2021,4,lohardaga district,573613,1354289419.7989063
7833,jharkhand,2021,4,sahebganj district,1245223,2906816927.8439384
7834,jharkhand,2021,4,giridih district,5962192,11092190597.045721
7835,jharkhand,2021,4,bokaro district,9299800,12121069536.264236
7836,jharkhand,2021,3,ramgarh district,2997440,4729136754.335512
7837,jharkhand,2021,3,ranchi district,18164412,29840666997.95928
7838,jharkhand,2021,3,east singhbhum district,6664581,9865148330.327866
7839,jharkhand,2021,3,jamtara district,309392,648846970.5691583
7840,jharkhand,2021,3,dumka district,738218,1457487337.7677379
7841,jharkhand,2021,3,koderma district,1915108,3791284439.1618476
7842,jharkhand,2021,3,hazaribagh district,5890582,10260697900.091328
7843,jharkhand,2021,3,simdega district,250147,660899558.6634479
7844,jharkhand,2021,3,garhwa district,1683530,4548792921.936173
7845,jharkhand,2021,3,saraikela kharsawan district,1902736,2794551681.2667665
7846,jharkhand,2021,3,gumla district,476983,1094145300.9796107
7847,jharkhand,2021,3,chatra district,1402714,3145217133.680824
7848,jharkhand,2021,3,khunti district,788933,1555491870.4693995
7849,jharkhand,2021,3,dhanbad district,7087770,10358661169.007961
7850,jharkhand,2021,3,godda district,942468,2073832346.8346558
7851,jharkhand,2021,3,deoghar district,1605675,2727738277.4550085
7852,jharkhand,2021,3,palamu district,3314946,7464641801.918359
7853,jharkhand,2021,3,latehar district,854352,2134940878.023822
7854,jharkhand,2021,3,west singhbhum district,1029963,1879543305.8712544
7855,jharkhand,2021,3,pakur district,429912,996153827.0320704
7856,jharkhand,2021,3,lohardaga district,433222,973484842.9819839
7857,jharkhand,2021,3,sahebganj district,902632,2163112863.5354643
7858,jharkhand,2021,3,giridih district,4225858,7817410903.974937
7859,jharkhand,2021,3,bokaro district,6784128,8909127705.00824
7860,jharkhand,2018,1,ramgarh district,97459,85844869.66475454
7861,jharkhand,2018,1,ranchi district,356622,434234048.4962647
7862,jharkhand,2018,1,east singhbhum district,220276,257229540.65490007
7863,jharkhand,2018,1,jamtara district,21925,37530176.98115201
7864,jharkhand,2018,1,dumka district,37867,33366389.64390042
7865,jharkhand,2018,1,koderma district,58922,76001334.68492848
7866,jharkhand,2018,1,hazaribagh district,150709,171297280.2361688
7867,jharkhand,2018,1,simdega district,6739,9328083.907140622
7868,jharkhand,2018,1,garhwa district,47858,105426064.77369875
7869,jharkhand,2018,1,saraikela kharsawan district,83449,74573902.81878725
7870,jharkhand,2018,1,gumla district,12079,15422722.31229529
7871,jharkhand,2018,1,chatra district,28364,48808252.9144469
7872,jharkhand,2018,1,khunti district,10377,12238451.413852565
7873,jharkhand,2018,1,dhanbad district,340878,271973005.2993548
7874,jharkhand,2018,1,godda district,36994,36033979.36832302
7875,jharkhand,2018,1,deoghar district,70058,91100585.73781538
7876,jharkhand,2018,1,palamu district,84608,128141542.2688809
7877,jharkhand,2018,1,latehar district,20416,35121829.70128228
7878,jharkhand,2018,1,west singhbhum district,34197,38008802.03968498
7879,jharkhand,2018,1,pakur district,17321,10639883.904580789
7880,jharkhand,2018,1,lohardaga district,15716,16349311.325518148
7881,jharkhand,2018,1,sahebganj district,30741,44038697.06983768
7882,jharkhand,2018,1,giridih district,131905,131409945.94483337
7883,jharkhand,2018,1,bokaro district,263441,210067688.75698972
7884,jharkhand,2018,2,ramgarh district,120655,173725383.96619216
7885,jharkhand,2018,2,ranchi district,501072,820976014.2247977
7886,jharkhand,2018,2,east singhbhum district,323829,467008622.29054534
7887,jharkhand,2018,2,jamtara district,33336,65954452.967897445
7888,jharkhand,2018,2,dumka district,52730,62513760.31002599
7889,jharkhand,2018,2,koderma district,78447,157457238.23045406
7890,jharkhand,2018,2,hazaribagh district,214298,371520189.2845477
7891,jharkhand,2018,2,simdega district,9842,19536971.86893055
7892,jharkhand,2018,2,garhwa district,80546,248149219.75080514
7893,jharkhand,2018,2,saraikela kharsawan district,117686,128312051.58743985
7894,jharkhand,2018,2,gumla district,18470,30300849.443379648
7895,jharkhand,2018,2,chatra district,42721,103935683.23963837
7896,jharkhand,2018,2,khunti district,14808,24028506.190518655
7897,jharkhand,2018,2,dhanbad district,520547,503649314.08955395
7898,jharkhand,2018,2,godda district,55790,94877071.5958207
7899,jharkhand,2018,2,deoghar district,96438,148363954.84218916
7900,jharkhand,2018,2,palamu district,131021,325976624.8230643
7901,jharkhand,2018,2,latehar district,31244,78012578.84608759
7902,jharkhand,2018,2,west singhbhum district,49609,69912382.99671319
7903,jharkhand,2018,2,pakur district,24613,32269216.251769222
7904,jharkhand,2018,2,lohardaga district,20959,31539375.169917487
7905,jharkhand,2018,2,sahebganj district,44517,97661893.23262924
7906,jharkhand,2018,2,giridih district,172783,267172044.8851918
7907,jharkhand,2018,2,bokaro district,396119,398722258.97476417
7908,jharkhand,2018,4,ramgarh district,245189,412829670.89178383
7909,jharkhand,2018,4,ranchi district,997887,1817673935.7006779
7910,jharkhand,2018,4,east singhbhum district,616640,990453488.2225387
7911,jharkhand,2018,4,jamtara district,69899,88236099.31173173
7912,jharkhand,2018,4,dumka district,108716,130199956.43032046
7913,jharkhand,2018,4,koderma district,145018,347563723.9094753
7914,jharkhand,2018,4,hazaribagh district,454790,843013094.1120856
7915,jharkhand,2018,4,simdega district,19546,44876911.67864157
7916,jharkhand,2018,4,garhwa district,150200,498426272.61469066
7917,jharkhand,2018,4,saraikela kharsawan district,242853,296733243.1740029
7918,jharkhand,2018,4,gumla district,35436,74139877.45931
7919,jharkhand,2018,4,chatra district,99556,275373551.3442755
7920,jharkhand,2018,4,khunti district,27189,58660541.43013879
7921,jharkhand,2018,4,dhanbad district,1062585,1128043527.8329782
7922,jharkhand,2018,4,godda district,111530,195266208.56380132
7923,jharkhand,2018,4,deoghar district,152383,236116834.01685223
7924,jharkhand,2018,4,palamu district,234378,620094977.5658048
7925,jharkhand,2018,4,latehar district,69590,215459501.83440596
7926,jharkhand,2018,4,west singhbhum district,94778,161602065.21757331
7927,jharkhand,2018,4,pakur district,58677,76373283.19081725
7928,jharkhand,2018,4,lohardaga district,35604,81171963.13151148
7929,jharkhand,2018,4,sahebganj district,88654,175686520.1584292
7930,jharkhand,2018,4,giridih district,364032,575695972.035529
7931,jharkhand,2018,4,bokaro district,798913,898225421.2948879
7932,jharkhand,2018,3,ramgarh district,264474,310366602.6469911
7933,jharkhand,2018,3,ranchi district,1040485,1373309866.0578432
7934,jharkhand,2018,3,east singhbhum district,716556,825516933.9712927
7935,jharkhand,2018,3,jamtara district,73849,76580887.24947754
7936,jharkhand,2018,3,dumka district,151655,133011457.10467342
7937,jharkhand,2018,3,koderma district,138942,249949409.4803542
7938,jharkhand,2018,3,hazaribagh district,542701,663718370.6947035
7939,jharkhand,2018,3,simdega district,13726,25648369.734839424
7940,jharkhand,2018,3,garhwa district,108433,336403685.7283772
7941,jharkhand,2018,3,saraikela kharsawan district,290800,265695487.6867497
7942,jharkhand,2018,3,gumla district,25772,42595638.74931184
7943,jharkhand,2018,3,chatra district,79849,174206860.24867332
7944,jharkhand,2018,3,khunti district,21153,44676454.34154199
7945,jharkhand,2018,3,dhanbad district,2064271,1383326534.6497746
7946,jharkhand,2018,3,godda district,74223,125755382.3951503
7947,jharkhand,2018,3,deoghar district,152113,198908051.87959886
7948,jharkhand,2018,3,palamu district,166304,405648506.51824975
7949,jharkhand,2018,3,latehar district,44859,121527383.17373994
7950,jharkhand,2018,3,west singhbhum district,79053,112805093.1913876
7951,jharkhand,2018,3,pakur district,40103,53635968.332766
7952,jharkhand,2018,3,lohardaga district,29529,51299901.60382438
7953,jharkhand,2018,3,sahebganj district,63020,126227082.25502507
7954,jharkhand,2018,3,giridih district,334079,457115389.3922781
7955,jharkhand,2018,3,bokaro district,1606672,1103642100.617909
7956,jharkhand,2022,1,ramgarh district,4563913,7357524201.067263
7957,jharkhand,2022,1,ranchi district,28253540,46123330242.43965
7958,jharkhand,2022,1,east singhbhum district,9576498,14369232011.490185
7959,jharkhand,2022,1,jamtara district,509710,1146919042.9367557
7960,jharkhand,2022,1,dumka district,1217056,2515250142.3814683
7961,jharkhand,2022,1,koderma district,3110218,6307772153.647697
7962,jharkhand,2022,1,hazaribagh district,9038043,16229125858.21476
7963,jharkhand,2022,1,simdega district,404144,1158227728.2014425
7964,jharkhand,2022,1,garhwa district,3083712,8114726164.818387
7965,jharkhand,2022,1,saraikela kharsawan district,2898782,4186515207.9306135
7966,jharkhand,2022,1,gumla district,754224,1879874426.2507083
7967,jharkhand,2022,1,chatra district,2374388,5533043421.845955
7968,jharkhand,2022,1,khunti district,1216509,2485225606.253108
7969,jharkhand,2022,1,dhanbad district,10895145,16014299345.818779
7970,jharkhand,2022,1,godda district,1566829,3345307617.917452
7971,jharkhand,2022,1,deoghar district,2703664,4605824380.020501
7972,jharkhand,2022,1,palamu district,5805932,13079772637.081738
7973,jharkhand,2022,1,latehar district,1472028,3766466584.8529816
7974,jharkhand,2022,1,west singhbhum district,1552052,2898889391.9400935
7975,jharkhand,2022,1,pakur district,707821,1905982392.0394137
7976,jharkhand,2022,1,lohardaga district,689219,1639015955.027969
7977,jharkhand,2022,1,sahebganj district,1485645,3691126213.517649
7978,jharkhand,2022,1,giridih district,7126103,13042929318.085455
7979,jharkhand,2022,1,bokaro district,9906035,13303827043.387667
7980,jharkhand,2022,2,ramgarh district,5430685,8627263910.657629
7981,jharkhand,2022,2,ranchi district,33436768,52558538612.80676
7982,jharkhand,2022,2,east singhbhum district,10983841,16073962066.52158
7983,jharkhand,2022,2,jamtara district,619795,1258716824.4797027
7984,jharkhand,2022,2,dumka district,1462611,2887204901.1222754
7985,jharkhand,2022,2,koderma district,3886718,7755155139.208385
7986,jharkhand,2022,2,hazaribagh district,11022611,19190223094.567883
7987,jharkhand,2022,2,simdega district,476399,1301745859.7078989
7988,jharkhand,2022,2,garhwa district,3818360,9098354638.470043
7989,jharkhand,2022,2,saraikela kharsawan district,3466392,4759690389.251504
7990,jharkhand,2022,2,gumla district,894409,2129816836.3231485
7991,jharkhand,2022,2,chatra district,2879443,6243395011.904849
7992,jharkhand,2022,2,khunti district,1517634,3011232151.6080604
7993,jharkhand,2022,2,dhanbad district,12714016,18944522591.96142
7994,jharkhand,2022,2,godda district,1939947,3891623258.9863048
7995,jharkhand,2022,2,deoghar district,3358367,5576372696.354474
7996,jharkhand,2022,2,palamu district,7012344,14888012258.109343
7997,jharkhand,2022,2,latehar district,1795281,3972328234.621932
7998,jharkhand,2022,2,west singhbhum district,1845089,3224899769.178769
7999,jharkhand,2022,2,pakur district,842074,2166514537.3977833
8000,jharkhand,2022,2,lohardaga district,801026,1806961503.0803266
