,State,Year,Quarter,Transaction_type,Transaction_count,Transaction_amount
3356,arunachal-pradesh,2021,4,Merchant payments,521447,704195694.9939187
3357,arunachal-pradesh,2021,4,Financial Services,2386,3933557.2795471298
3358,arunachal-pradesh,2021,4,Others,5901,4862905.885615055
3359,arunachal-pradesh,2021,3,Peer-to-peer payments,986088,5033603845.032885
3360,arunachal-pradesh,2021,3,Recharge & bill payments,600102,187390578.30403775
3361,arunachal-pradesh,2021,3,Merchant payments,314658,449869060.7842621
3362,arunachal-pradesh,2021,3,Financial Services,1934,3348547.8272713376
3363,arunachal-pradesh,2021,3,Others,4185,3912143.3503634185
3364,arunachal-pradesh,2018,1,Recharge & bill payments,28729,5184132.514934338
3365,arunachal-pradesh,2018,1,Peer-to-peer payments,13320,82889682.72418305
3366,arunachal-pradesh,2018,1,Merchant payments,1042,2420374.1905855755
3367,arunachal-pradesh,2018,1,Financial Services,416,58893.76201533088
3368,arunachal-pradesh,2018,1,Others,1990,1834252.8176908877
3369,arunachal-pradesh,2018,2,Recharge & bill payments,50700,10468878.537107183
3370,arunachal-pradesh,2018,2,Peer-to-peer payments,26477,181576281.19464755
3371,arunachal-pradesh,2018,2,Merchant payments,2378,4718953.439561011
3372,arunachal-pradesh,2018,2,Financial Services,559,363761.80159549194
3373,arunachal-pradesh,2018,2,Others,2043,1842317.3691352482
3374,arunachal-pradesh,2018,4,Recharge & bill payments,97751,20662691.882313278
3375,arunachal-pradesh,2018,4,Peer-to-peer payments,68169,468831493.2328036
3376,arunachal-pradesh,2018,4,Merchant payments,7726,11998974.1040326
3377,arunachal-pradesh,2018,4,Financial Services,561,100597.90379906222
3378,arunachal-pradesh,2018,4,Others,2222,2446271.9688117937
3379,arunachal-pradesh,2018,3,Recharge & bill payments,74122,15997565.906016497
3380,arunachal-pradesh,2018,3,Peer-to-peer payments,49740,308106303.45342577
3381,arunachal-pradesh,2018,3,Merchant payments,4738,5505694.567913429
3382,arunachal-pradesh,2018,3,Financial Services,507,72133.845254878
3383,arunachal-pradesh,2018,3,Others,2039,2044708.9687807972
3384,arunachal-pradesh,2022,1,Peer-to-peer payments,1403584,6670641250.45945
3385,arunachal-pradesh,2022,1,Merchant payments,720803,917155358.7177179
3386,arunachal-pradesh,2022,1,Recharge & bill payments,670576,231933129.00412333
3387,arunachal-pradesh,2022,1,Financial Services,3053,3359625.792926075
3388,arunachal-pradesh,2022,1,Others,6052,5002264.113148138
3389,arunachal-pradesh,2022,2,Peer-to-peer payments,1751568,7627061474.687715
3390,arunachal-pradesh,2022,2,Merchant payments,1108353,1255513517.3639429
3391,arunachal-pradesh,2022,2,Recharge & bill payments,688770,241162643.19480157
3392,arunachal-pradesh,2022,2,Financial Services,2466,4063469.0998270046
3393,arunachal-pradesh,2022,2,Others,5768,3864269.879579009
3394,arunachal-pradesh,2022,4,Peer-to-peer payments,2251135,7768088687.67791
3395,arunachal-pradesh,2022,4,Merchant payments,1704968,1669602212.9174638
3396,arunachal-pradesh,2022,4,Recharge & bill payments,669151,239412553.61214688
3397,arunachal-pradesh,2022,4,Financial Services,2617,3785469.3993366556
3398,arunachal-pradesh,2022,4,Others,4838,4020773.8953960314
3399,arunachal-pradesh,2022,3,Peer-to-peer payments,1967086,7365427284.274204
3400,arunachal-pradesh,2022,3,Merchant payments,1316326,1413247143.4889917
3401,arunachal-pradesh,2022,3,Recharge & bill payments,649322,238448083.80779752
3402,arunachal-pradesh,2022,3,Financial Services,1997,4763324.776043448
3403,arunachal-pradesh,2022,3,Others,4687,3224948.7015704075
3404,chhattisgarh,2023,1,Merchant payments,115821237,68619935279.0
3405,chhattisgarh,2023,1,Peer-to-peer payments,76752033,221082684005.0
3406,chhattisgarh,2023,1,Recharge & bill payments,21896029,11162940453.0
3407,chhattisgarh,2023,1,Financial Services,72038,65398770.0
3408,chhattisgarh,2023,1,Others,207620,157977952.0
3409,chhattisgarh,2023,2,Merchant payments,138222517,78172761996.0
3410,chhattisgarh,2023,2,Peer-to-peer payments,86887081,243032806463.0
3411,chhattisgarh,2023,2,Recharge & bill payments,24550623,11714283831.0
3412,chhattisgarh,2023,2,Financial Services,77813,90235297.0
3413,chhattisgarh,2023,2,Others,193602,146759167.0
3414,chhattisgarh,2020,1,Peer-to-peer payments,8109789,28723854868.846924
3415,chhattisgarh,2020,1,Recharge & bill payments,6400067,1688995018.2209015
3416,chhattisgarh,2020,1,Merchant payments,4923214,2393811867.3887434
3417,chhattisgarh,2020,1,Financial Services,12424,7378557.223060286
3418,chhattisgarh,2020,1,Others,78497,46557359.6766012
3419,chhattisgarh,2020,2,Recharge & bill payments,8366200,2504355746.828547
3420,chhattisgarh,2020,2,Peer-to-peer payments,7216219,27351810047.608715
3421,chhattisgarh,2020,2,Merchant payments,3158417,2361252112.419633
3422,chhattisgarh,2020,2,Financial Services,19986,17814454.60563486
3423,chhattisgarh,2020,2,Others,60103,33149845.438824516
3424,chhattisgarh,2020,4,Peer-to-peer payments,14257312,50812302052.952705
3425,chhattisgarh,2020,4,Merchant payments,11677743,8238390462.202984
3426,chhattisgarh,2020,4,Recharge & bill payments,9423324,3033918783.208999
3427,chhattisgarh,2020,4,Financial Services,41308,48082346.06124696
3428,chhattisgarh,2020,4,Others,129949,82280639.52262866
3429,chhattisgarh,2020,3,Peer-to-peer payments,9734445,34661165923.13037
3430,chhattisgarh,2020,3,Recharge & bill payments,8705513,2790720003.1373434
3431,chhattisgarh,2020,3,Merchant payments,5591916,3990179454.1880045
3432,chhattisgarh,2020,3,Financial Services,34893,39141096.45070238
3433,chhattisgarh,2020,3,Others,81772,45538330.62766186
3434,chhattisgarh,2019,1,Peer-to-peer payments,4068056,11417366152.388483
3435,chhattisgarh,2019,1,Recharge & bill payments,2997095,679458794.5442779
3436,chhattisgarh,2019,1,Merchant payments,710047,374735986.85082686
3437,chhattisgarh,2019,1,Financial Services,33835,5075418.743007188
3438,chhattisgarh,2019,1,Others,78636,67920032.80184662
3439,chhattisgarh,2019,2,Peer-to-peer payments,4350167,15410038389.818308
3440,chhattisgarh,2019,2,Recharge & bill payments,3435305,855753107.510468
3441,chhattisgarh,2019,2,Merchant payments,1483870,654411637.0168115
3442,chhattisgarh,2019,2,Financial Services,22563,4237631.55442897
3443,chhattisgarh,2019,2,Others,98040,77914922.92227882
3444,chhattisgarh,2019,4,Peer-to-peer payments,7241974,24112075521.017845
3445,chhattisgarh,2019,4,Recharge & bill payments,5112337,1257371454.8604
3446,chhattisgarh,2019,4,Merchant payments,3852716,1720930747.6285615
3447,chhattisgarh,2019,4,Financial Services,14974,4665759.804240476
3448,chhattisgarh,2019,4,Others,83757,48745253.90234077
3449,chhattisgarh,2019,3,Peer-to-peer payments,5021844,17584630267.779922
3450,chhattisgarh,2019,3,Recharge & bill payments,4335851,1069468753.7262831
3451,chhattisgarh,2019,3,Merchant payments,2772084,1074255588.7227576
3452,chhattisgarh,2019,3,Financial Services,16452,4542997.939180325
3453,chhattisgarh,2019,3,Others,96880,70361559.28538439
3454,chhattisgarh,2021,1,Peer-to-peer payments,15621154,55638916992.13896
3455,chhattisgarh,2021,1,Merchant payments,15222763,10661449529.109669
3456,chhattisgarh,2021,1,Recharge & bill payments,8456094,3000977538.840563
3457,chhattisgarh,2021,1,Financial Services,37395,40387648.84021996
3458,chhattisgarh,2021,1,Others,99031,68111552.62215017
3459,chhattisgarh,2021,2,Peer-to-peer payments,18387345,62134058797.4359
3460,chhattisgarh,2021,2,Merchant payments,15369311,12828590761.713423
3461,chhattisgarh,2021,2,Recharge & bill payments,10764784,3640692364.165052
3462,chhattisgarh,2021,2,Financial Services,40213,39620256.36433959
3463,chhattisgarh,2021,2,Others,127767,85809079.54731184
3464,chhattisgarh,2021,4,Merchant payments,40526025,29283695601.229546
3465,chhattisgarh,2021,4,Peer-to-peer payments,32799167,102177997315.68285
3466,chhattisgarh,2021,4,Recharge & bill payments,11115444,4724827139.9519415
3467,chhattisgarh,2021,4,Financial Services,55237,66445873.296120845
3468,chhattisgarh,2021,4,Others,221621,146144588.65236923
3469,chhattisgarh,2021,3,Merchant payments,27552743,19905616746.805294
3470,chhattisgarh,2021,3,Peer-to-peer payments,25447410,80506858751.32883
3471,chhattisgarh,2021,3,Recharge & bill payments,11039088,4045490947.2382197
3472,chhattisgarh,2021,3,Financial Services,38817,48855662.40142638
3473,chhattisgarh,2021,3,Others,159880,99286155.00295877
3474,chhattisgarh,2018,1,Recharge & bill payments,1177618,206518662.81014803
3475,chhattisgarh,2018,1,Peer-to-peer payments,550697,1838238336.1663632
3476,chhattisgarh,2018,1,Merchant payments,42411,39708474.15869055
3477,chhattisgarh,2018,1,Financial Services,33002,7350624.274461515
3478,chhattisgarh,2018,1,Others,87786,57339459.82710209
3479,chhattisgarh,2018,2,Recharge & bill payments,1643461,351709628.0901169
3480,chhattisgarh,2018,2,Peer-to-peer payments,933066,3703114547.658351
3481,chhattisgarh,2018,2,Merchant payments,118438,129967815.18510856
3482,chhattisgarh,2018,2,Financial Services,40299,9405941.62707696
3483,chhattisgarh,2018,2,Others,80892,69972510.60099621
3484,chhattisgarh,2018,4,Recharge & bill payments,2438959,554514488.4121984
3485,chhattisgarh,2018,4,Peer-to-peer payments,2342713,8450105299.480802
3486,chhattisgarh,2018,4,Merchant payments,458091,331842964.57864183
3487,chhattisgarh,2018,4,Financial Services,42199,9709810.436343707
3488,chhattisgarh,2018,4,Others,83882,70240102.06349953
3489,chhattisgarh,2018,3,Recharge & bill payments,1911374,443460556.77590346
3490,chhattisgarh,2018,3,Peer-to-peer payments,1619886,5647949187.747948
3491,chhattisgarh,2018,3,Merchant payments,220572,145342066.01377475
3492,chhattisgarh,2018,3,Financial Services,31927,6195179.156999446
3493,chhattisgarh,2018,3,Others,75845,59360083.75169004
3494,chhattisgarh,2022,1,Merchant payments,48236094,33822547183.04485
3495,chhattisgarh,2022,1,Peer-to-peer payments,37457039,118393860520.57216
3496,chhattisgarh,2022,1,Recharge & bill payments,11466264,5442872986.10511
3497,chhattisgarh,2022,1,Financial Services,52918,55991695.312008664
3498,chhattisgarh,2022,1,Others,200977,131773069.80038045
3499,chhattisgarh,2022,2,Merchant payments,61093916,41536371583.74904
3500,chhattisgarh,2022,2,Peer-to-peer payments,42532112,133534947239.2497
3501,chhattisgarh,2022,2,Recharge & bill payments,12737942,5949415519.837789
3502,chhattisgarh,2022,2,Financial Services,41530,46037703.16128763
3503,chhattisgarh,2022,2,Others,178548,114905117.7834119
3504,chhattisgarh,2022,4,Merchant payments,97405954,60247141797.94961
3505,chhattisgarh,2022,4,Peer-to-peer payments,63986789,183672880692.7266
3506,chhattisgarh,2022,4,Recharge & bill payments,16324117,8376603987.152398
3507,chhattisgarh,2022,4,Financial Services,63695,81169069.23462963
3508,chhattisgarh,2022,4,Others,179891,141385263.4082809
3509,chhattisgarh,2022,3,Merchant payments,84355775,50874051122.3736
3510,chhattisgarh,2022,3,Peer-to-peer payments,57116149,161027214428.20593
3511,chhattisgarh,2022,3,Recharge & bill payments,16538894,8069941553.075293
3512,chhattisgarh,2022,3,Financial Services,55775,61881709.73674865
3513,chhattisgarh,2022,3,Others,185994,128469268.59740639
3514,madhya-pradesh,2023,1,Merchant payments,404378350,208281637594.0
3515,madhya-pradesh,2023,1,Peer-to-peer payments,263524301,809388762719.0
3516,madhya-pradesh,2023,1,Recharge & bill payments,65818962,43725957842.0
3517,madhya-pradesh,2023,1,Financial Services,226835,236606773.0
3518,madhya-pradesh,2023,1,Others,618522,393634973.0
3519,madhya-pradesh,2023,2,Merchant payments,479498828,236960764220.0
3520,madhya-pradesh,2023,2,Peer-to-peer payments,294125925,916102516476.0
3521,madhya-pradesh,2023,2,Recharge & bill payments,73584106,48712706741.0
3522,madhya-pradesh,2023,2,Financial Services,248905,289207465.0
3523,madhya-pradesh,2023,2,Others,579296,375754606.0
3524,madhya-pradesh,2020,1,Peer-to-peer payments,34540722,110325991607.38477
3525,madhya-pradesh,2020,1,Merchant payments,24618074,9898242848.25793
3526,madhya-pradesh,2020,1,Recharge & bill payments,19788516,6311610609.846225
3527,madhya-pradesh,2020,1,Financial Services,68055,30645714.401902914
3528,madhya-pradesh,2020,1,Others,351379,170790656.30339786
3529,madhya-pradesh,2020,2,Peer-to-peer payments,34860958,128184693854.7977
3530,madhya-pradesh,2020,2,Recharge & bill payments,27497528,8904067957.01212
3531,madhya-pradesh,2020,2,Merchant payments,13685723,10666223053.634727
3532,madhya-pradesh,2020,2,Financial Services,80988,62073621.44351514
3533,madhya-pradesh,2020,2,Others,215376,104956802.17437972
3534,madhya-pradesh,2020,4,Peer-to-peer payments,67972167,235584201864.22342
3535,madhya-pradesh,2020,4,Merchant payments,57707471,37315576877.14569
3536,madhya-pradesh,2020,4,Recharge & bill payments,27335834,10977774483.325565
3537,madhya-pradesh,2020,4,Financial Services,149532,132590450.07074244
3538,madhya-pradesh,2020,4,Others,487537,264996097.6059612
3539,madhya-pradesh,2020,3,Peer-to-peer payments,50871564,174978985034.2865
3540,madhya-pradesh,2020,3,Merchant payments,31879804,20621273981.65966
3541,madhya-pradesh,2020,3,Recharge & bill payments,25380467,9834190567.205517
3542,madhya-pradesh,2020,3,Financial Services,131725,122971108.07060198
3543,madhya-pradesh,2020,3,Others,316321,144259293.31583393
3544,madhya-pradesh,2019,1,Peer-to-peer payments,23708825,44114206183.09186
3545,madhya-pradesh,2019,1,Recharge & bill payments,9966905,2423593841.716142
3546,madhya-pradesh,2019,1,Merchant payments,3018928,1263699222.3501081
3547,madhya-pradesh,2019,1,Financial Services,290838,28901169.292499043
3548,madhya-pradesh,2019,1,Others,315553,239879105.5972368
3549,madhya-pradesh,2019,2,Peer-to-peer payments,20868744,61758841793.87666
3550,madhya-pradesh,2019,2,Recharge & bill payments,12044969,3571897178.303101
3551,madhya-pradesh,2019,2,Merchant payments,7331352,2671155681.449155
3552,madhya-pradesh,2019,2,Financial Services,149197,18869661.513485767
3553,madhya-pradesh,2019,2,Others,451751,313802065.4154737
3554,madhya-pradesh,2019,4,Peer-to-peer payments,32083162,92064471161.9892
3555,madhya-pradesh,2019,4,Merchant payments,19447707,7304157801.612935
3556,madhya-pradesh,2019,4,Recharge & bill payments,16081734,5104821720.999016
3557,madhya-pradesh,2019,4,Financial Services,127116,24020060.932133198
3558,madhya-pradesh,2019,4,Others,392270,190456045.32494444
3559,madhya-pradesh,2019,3,Peer-to-peer payments,22631038,67648107703.0357
3560,madhya-pradesh,2019,3,Merchant payments,17163551,5147459307.101742
3561,madhya-pradesh,2019,3,Recharge & bill payments,13156616,4576521609.460834
3562,madhya-pradesh,2019,3,Financial Services,192821,25654168.60092132
3563,madhya-pradesh,2019,3,Others,466385,278578703.0441117
3564,madhya-pradesh,2021,1,Merchant payments,84812245,50098244499.50662
3565,madhya-pradesh,2021,1,Peer-to-peer payments,84070625,279938170703.8171
3566,madhya-pradesh,2021,1,Recharge & bill payments,32500681,13060914041.039404
3567,madhya-pradesh,2021,1,Financial Services,169378,161838389.7954778
3568,madhya-pradesh,2021,1,Others,445569,274786748.1299523
3569,madhya-pradesh,2021,2,Peer-to-peer payments,99367521,348935762191.10486
3570,madhya-pradesh,2021,2,Merchant payments,77113464,58839392449.9937
3571,madhya-pradesh,2021,2,Recharge & bill payments,46118636,17230546398.848663
3572,madhya-pradesh,2021,2,Financial Services,188726,177313389.66602695
3573,madhya-pradesh,2021,2,Others,526333,317753606.01156956
3574,madhya-pradesh,2021,4,Merchant payments,197193842,126461098235.02324
3575,madhya-pradesh,2021,4,Peer-to-peer payments,159649020,507118521843.3588
3576,madhya-pradesh,2021,4,Recharge & bill payments,46220966,22492766779.156635
3577,madhya-pradesh,2021,4,Financial Services,247925,246488171.37792647
3578,madhya-pradesh,2021,4,Others,996331,568617375.5894115
3579,madhya-pradesh,2021,3,Merchant payments,138433772,85885669792.43228
3580,madhya-pradesh,2021,3,Peer-to-peer payments,127654821,398912712886.4574
3581,madhya-pradesh,2021,3,Recharge & bill payments,44437315,19025346050.627724
3582,madhya-pradesh,2021,3,Financial Services,174454,180366422.58245987
3583,madhya-pradesh,2021,3,Others,742972,408508699.4365407
3584,madhya-pradesh,2018,1,Recharge & bill payments,4404190,667057311.4560372
3585,madhya-pradesh,2018,1,Peer-to-peer payments,2848290,7590790588.551903
3586,madhya-pradesh,2018,1,Financial Services,230519,43374288.98373023
3587,madhya-pradesh,2018,1,Merchant payments,196394,170119673.71275404
3588,madhya-pradesh,2018,1,Others,346002,210261540.7414958
3589,madhya-pradesh,2018,2,Recharge & bill payments,5324535,1132090445.8903365
3590,madhya-pradesh,2018,2,Peer-to-peer payments,4269392,14155603482.492638
3591,madhya-pradesh,2018,2,Merchant payments,397135,339308203.1707404
3592,madhya-pradesh,2018,2,Financial Services,305553,53860331.805742756
3593,madhya-pradesh,2018,2,Others,264797,243218603.31985626
3594,madhya-pradesh,2018,4,Peer-to-peer payments,11456555,30897348664.90544
3595,madhya-pradesh,2018,4,Recharge & bill payments,7273502,1669345516.941368
3596,madhya-pradesh,2018,4,Merchant payments,2056426,1036249753.9278035
3597,madhya-pradesh,2018,4,Financial Services,313540,43367243.154430926
3598,madhya-pradesh,2018,4,Others,297532,259296894.03827757
3599,madhya-pradesh,2018,3,Peer-to-peer payments,9988509,22057686208.544342
3600,madhya-pradesh,2018,3,Recharge & bill payments,5733261,1367773856.6756551
3601,madhya-pradesh,2018,3,Merchant payments,784995,465390819.59013355
3602,madhya-pradesh,2018,3,Financial Services,359440,46120458.63885434
3603,madhya-pradesh,2018,3,Others,260780,212770861.22341695
3604,madhya-pradesh,2022,1,Merchant payments,237691924,143310226696.7226
