,State,Year,Quarter,District_Pincode,Transaction_count,Transaction_amount
6653,arunachal-pradesh,2021,4,791113,279958,685093585.2469286
6654,arunachal-pradesh,2021,4,791110,258928,718387355.2085327
6655,arunachal-pradesh,2021,4,791111,206496,557846901.7603153
6656,arunachal-pradesh,2021,4,791102,134017,368703032.41367143
6657,arunachal-pradesh,2021,4,792103,115871,238038756.74938503
6658,arunachal-pradesh,2021,4,792001,101771,220359430.80701947
6659,arunachal-pradesh,2021,4,791001,93449,317887115.43826216
6660,arunachal-pradesh,2021,4,791109,84621,218599005.03410858
6661,arunachal-pradesh,2021,4,790116,81804,235869670.0305156
6662,arunachal-pradesh,2021,4,790101,77658,269438817.2199306
6663,arunachal-pradesh,2021,3,791113,225427,582965112.523323
6664,arunachal-pradesh,2021,3,791110,207417,603165812.3057537
6665,arunachal-pradesh,2021,3,791111,153845,442067361.42168665
6666,arunachal-pradesh,2021,3,791102,105715,296166087.7681337
6667,arunachal-pradesh,2021,3,792103,88032,194244543.03871346
6668,arunachal-pradesh,2021,3,792001,80894,180486995.1464384
6669,arunachal-pradesh,2021,3,791001,77128,259793926.03333136
6670,arunachal-pradesh,2021,3,790116,66461,197947119.60324338
6671,arunachal-pradesh,2021,3,790104,65008,261069265.84552905
6672,arunachal-pradesh,2021,3,790101,61516,220804392.11302128
6673,arunachal-pradesh,2018,1,791110,4253,8605127.65004581
6674,arunachal-pradesh,2018,1,791111,4207,9841038.918801479
6675,arunachal-pradesh,2018,1,791102,3286,5671981.37541513
6676,arunachal-pradesh,2018,1,790116,2704,4457038.562331891
6677,arunachal-pradesh,2018,1,790104,2114,4578762.301169472
6678,arunachal-pradesh,2018,1,791109,2112,3137887.500695069
6679,arunachal-pradesh,2018,1,792131,2097,3667031.7501450847
6680,arunachal-pradesh,2018,1,791001,2041,5020173.997662732
6681,arunachal-pradesh,2018,1,791113,1955,6492923.793813149
6682,arunachal-pradesh,2018,1,792001,1865,2638135.148973316
6683,arunachal-pradesh,2018,2,791110,7878,19894634.32236063
6684,arunachal-pradesh,2018,2,791111,7239,20302894.32407169
6685,arunachal-pradesh,2018,2,791102,6046,11116134.491696559
6686,arunachal-pradesh,2018,2,790116,4689,11109804.760347228
6687,arunachal-pradesh,2018,2,790104,4436,10757634.641186869
6688,arunachal-pradesh,2018,2,792131,4342,9787595.363164986
6689,arunachal-pradesh,2018,2,791113,4159,10355129.796387024
6690,arunachal-pradesh,2018,2,792103,3885,10332844.690670341
6691,arunachal-pradesh,2018,2,792102,3638,13733030.966675913
6692,arunachal-pradesh,2018,2,791109,3486,8901023.6818946
6693,arunachal-pradesh,2018,4,791110,18305,50770919.03443284
6694,arunachal-pradesh,2018,4,791111,14891,50578761.54109968
6695,arunachal-pradesh,2018,4,791102,11990,28553763.558065224
6696,arunachal-pradesh,2018,4,790116,10791,42561249.91245334
6697,arunachal-pradesh,2018,4,792103,8743,23841863.530102827
6698,arunachal-pradesh,2018,4,790104,8727,28710303.165459957
6699,arunachal-pradesh,2018,4,791113,8156,19785304.795617044
6700,arunachal-pradesh,2018,4,791109,7660,17851253.026180793
6701,arunachal-pradesh,2018,4,792001,7520,18988989.141452394
6702,arunachal-pradesh,2018,4,792102,6597,21188725.096378893
6703,arunachal-pradesh,2018,3,791110,13489,28577947.494984522
6704,arunachal-pradesh,2018,3,791111,10508,33766761.060124576
6705,arunachal-pradesh,2018,3,791102,9777,18868814.474471845
6706,arunachal-pradesh,2018,3,791109,8636,14623073.028337255
6707,arunachal-pradesh,2018,3,790116,6870,19935455.777625345
6708,arunachal-pradesh,2018,3,792103,6672,16204421.801473193
6709,arunachal-pradesh,2018,3,790104,6434,18213474.582743015
6710,arunachal-pradesh,2018,3,792001,6307,16330131.581704907
6711,arunachal-pradesh,2018,3,791113,6191,14657152.42532165
6712,arunachal-pradesh,2018,3,792102,5120,16131802.077896373
6713,arunachal-pradesh,2022,1,791113,336780,819363323.7219163
6714,arunachal-pradesh,2022,1,791110,332485,853173424.1985552
6715,arunachal-pradesh,2022,1,791111,262617,658150204.3789485
6716,arunachal-pradesh,2022,1,791102,159945,417052440.2856392
6717,arunachal-pradesh,2022,1,792103,129210,277477788.7356235
6718,arunachal-pradesh,2022,1,792001,121068,265189556.26145488
6719,arunachal-pradesh,2022,1,791109,111918,254266306.42573798
6720,arunachal-pradesh,2022,1,791001,105769,364396148.4248719
6721,arunachal-pradesh,2022,1,792110,84017,238200426.2222041
6722,arunachal-pradesh,2022,1,790116,82546,221708919.60946545
6723,arunachal-pradesh,2022,2,791110,449672,1063144517.2715561
6724,arunachal-pradesh,2022,2,791111,365813,825171645.8623393
6725,arunachal-pradesh,2022,2,791113,293972,636386755.5775489
6726,arunachal-pradesh,2022,2,791102,202400,506976441.13093287
6727,arunachal-pradesh,2022,2,792103,171123,328590056.9824293
6728,arunachal-pradesh,2022,2,792001,168260,347653259.94772595
6729,arunachal-pradesh,2022,2,791109,160963,328923537.81103456
6730,arunachal-pradesh,2022,2,791001,138781,429415327.4851847
6731,arunachal-pradesh,2022,2,792110,104904,274482044.040218
6732,arunachal-pradesh,2022,2,790116,104888,264639160.7241699
6733,arunachal-pradesh,2022,4,791110,579246,1065690345.4630343
6734,arunachal-pradesh,2022,4,791111,486688,876349333.7857587
6735,arunachal-pradesh,2022,4,791113,386008,654736963.6475468
6736,arunachal-pradesh,2022,4,791102,261421,545042068.6599071
6737,arunachal-pradesh,2022,4,792103,210161,343379974.78242886
6738,arunachal-pradesh,2022,4,792001,208541,333708831.3015753
6739,arunachal-pradesh,2022,4,791001,204796,538239069.5092747
6740,arunachal-pradesh,2022,4,791109,199942,337367639.30005294
6741,arunachal-pradesh,2022,4,791112,153846,233172634.3808441
6742,arunachal-pradesh,2022,4,791120,140090,339456055.3039629
6743,arunachal-pradesh,2022,3,791110,493396,989512226.2480668
6744,arunachal-pradesh,2022,3,791111,430374,859784995.1774595
6745,arunachal-pradesh,2022,3,791113,350164,659314612.6108431
6746,arunachal-pradesh,2022,3,791102,223033,502704075.98509526
6747,arunachal-pradesh,2022,3,792001,177984,312906039.70234203
6748,arunachal-pradesh,2022,3,791109,171234,304861466.0199954
6749,arunachal-pradesh,2022,3,792103,168900,302218714.13136125
6750,arunachal-pradesh,2022,3,791001,156417,457311028.7111173
6751,arunachal-pradesh,2022,3,791112,122875,208103072.98784313
6752,arunachal-pradesh,2022,3,790116,119024,273945831.9687789
6753,chhattisgarh,2023,1,492001,11115338,14659105958.0
6754,chhattisgarh,2023,1,495001,9917576,11605899209.0
6755,chhattisgarh,2023,1,497001,6441895,8685746959.0
6756,chhattisgarh,2023,1,491001,4305716,5738886313.0
6757,chhattisgarh,2023,1,492009,4304806,5937494867.0
6758,chhattisgarh,2023,1,496005,3858220,5528283869.0
6759,chhattisgarh,2023,1,491441,3847395,5655541846.0
6760,chhattisgarh,2023,1,490023,3847222,4897335783.0
6761,chhattisgarh,2023,1,494001,3699794,5462759852.0
6762,chhattisgarh,2023,1,495450,3352650,4265300875.0
6763,chhattisgarh,2023,2,492001,12593303,16219495858.0
6764,chhattisgarh,2023,2,495001,11316227,13085728477.0
6765,chhattisgarh,2023,2,497001,7449990,9832286256.0
6766,chhattisgarh,2023,2,491001,4908978,6387715828.0
6767,chhattisgarh,2023,2,492009,4842501,6545739034.0
6768,chhattisgarh,2023,2,491441,4470613,6294275140.0
6769,chhattisgarh,2023,2,496005,4450667,6104876159.0
6770,chhattisgarh,2023,2,494001,4376161,6083190722.0
6771,chhattisgarh,2023,2,490023,4208683,5315912150.0
6772,chhattisgarh,2023,2,495450,3839152,4708469432.0
6773,chhattisgarh,2020,1,492009,3832879,8107114729.270458
6774,chhattisgarh,2020,1,492001,956201,1259565576.5045974
6775,chhattisgarh,2020,1,495001,830780,1380940470.1020932
6776,chhattisgarh,2020,1,490025,504114,1009093411.512478
6777,chhattisgarh,2020,1,490023,401375,464581081.97263247
6778,chhattisgarh,2020,1,491001,372373,490344007.80161464
6779,chhattisgarh,2020,1,492015,344194,504441994.36472595
6780,chhattisgarh,2020,1,497001,342443,623011907.8316444
6781,chhattisgarh,2020,1,490006,337068,361375163.24966186
6782,chhattisgarh,2020,1,491441,242895,389726036.08634716
6783,chhattisgarh,2020,2,492009,1526874,3719446962.0483813
6784,chhattisgarh,2020,2,492001,665755,987107410.3661349
6785,chhattisgarh,2020,2,495001,482770,870871061.1209086
6786,chhattisgarh,2020,2,497001,370519,689109946.6551751
6787,chhattisgarh,2020,2,491001,334853,495992326.76679873
6788,chhattisgarh,2020,2,490023,326027,441538660.5589389
6789,chhattisgarh,2020,2,494001,294320,679782295.0345536
6790,chhattisgarh,2020,2,490006,288259,369452351.46939605
6791,chhattisgarh,2020,2,495660,279210,441653885.5637897
6792,chhattisgarh,2020,2,491441,260856,436309146.2483653
6793,chhattisgarh,2020,4,492009,1955063,3901827452.842137
6794,chhattisgarh,2020,4,492001,1727068,2811515596.805071
6795,chhattisgarh,2020,4,495001,1213230,2066193700.6311502
6796,chhattisgarh,2020,4,497001,828474,1614662483.7276986
6797,chhattisgarh,2020,4,490023,778245,1122723104.3727932
6798,chhattisgarh,2020,4,491001,772474,1206813518.7601233
6799,chhattisgarh,2020,4,490006,699714,884676392.8043678
6800,chhattisgarh,2020,4,491441,569298,1008624236.4577057
6801,chhattisgarh,2020,4,496005,519415,1028834647.3652802
6802,chhattisgarh,2020,4,495450,510869,865967961.4661187
6803,chhattisgarh,2020,3,492009,1857300,4069532117.927307
6804,chhattisgarh,2020,3,492001,981812,1565413199.4368353
6805,chhattisgarh,2020,3,495001,696692,1191326273.0870118
6806,chhattisgarh,2020,3,497001,513473,988159635.3272357
6807,chhattisgarh,2020,3,491001,469652,707693501.9197738
6808,chhattisgarh,2020,3,490023,463152,643696441.4135771
6809,chhattisgarh,2020,3,490006,409697,538137939.7460059
6810,chhattisgarh,2020,3,491441,370246,639299659.904967
6811,chhattisgarh,2020,3,496005,354221,689205706.4188439
6812,chhattisgarh,2020,3,495660,318783,578159036.7380313
6813,chhattisgarh,2019,1,492009,593305,948729929.1277255
6814,chhattisgarh,2019,1,495001,365476,515190518.8237721
6815,chhattisgarh,2019,1,495660,353962,459656921.0462153
6816,chhattisgarh,2019,1,492001,334090,549948646.4137828
6817,chhattisgarh,2019,1,490025,235910,346520977.1406994
6818,chhattisgarh,2019,1,497001,159422,296908563.67359346
6819,chhattisgarh,2019,1,491001,138517,209804611.75608894
6820,chhattisgarh,2019,1,496005,133169,254307861.3048603
6821,chhattisgarh,2019,1,490023,126654,182216344.0551287
6822,chhattisgarh,2019,1,490006,114945,153267056.6594982
6823,chhattisgarh,2019,2,492009,1670111,2947453940.1383486
6824,chhattisgarh,2019,2,490025,612041,1045938048.3511349
6825,chhattisgarh,2019,2,495001,499757,855635645.660009
6826,chhattisgarh,2019,2,492001,404088,643667595.5719692
6827,chhattisgarh,2019,2,495660,212777,342215249.04664737
6828,chhattisgarh,2019,2,490023,175241,234313994.57744968
6829,chhattisgarh,2019,2,491001,154424,237907702.28501707
6830,chhattisgarh,2019,2,497001,152840,345212779.1697207
6831,chhattisgarh,2019,2,490006,136496,189344640.4595058
6832,chhattisgarh,2019,2,496005,118494,268521769.2220984
6833,chhattisgarh,2019,4,492009,2807708,5488409197.56369
6834,chhattisgarh,2019,4,492001,860606,1146893926.7385144
6835,chhattisgarh,2019,4,495001,744037,1242953010.5421622
6836,chhattisgarh,2019,4,490025,625389,1224429622.7952948
6837,chhattisgarh,2019,4,490023,365008,417706249.373141
6838,chhattisgarh,2019,4,491001,332368,437683717.4812007
6839,chhattisgarh,2019,4,490006,310223,333508672.76125515
6840,chhattisgarh,2019,4,495660,298957,445247631.97987723
6841,chhattisgarh,2019,4,497001,291141,553342861.8204699
6842,chhattisgarh,2019,4,492015,220747,267136024.8300261
6843,chhattisgarh,2019,3,492009,1843301,3497211746.9583116
6844,chhattisgarh,2019,3,492001,647392,854437718.1123915
6845,chhattisgarh,2019,3,495001,555240,968932649.0590785
6846,chhattisgarh,2019,3,490025,519819,994202021.3411087
6847,chhattisgarh,2019,3,495660,364424,510093479.9683516
6848,chhattisgarh,2019,3,490023,278822,302000378.8399978
6849,chhattisgarh,2019,3,491001,244725,310844736.354316
6850,chhattisgarh,2019,3,490006,223964,246325822.3842369
6851,chhattisgarh,2019,3,497001,208548,397488530.296959
6852,chhattisgarh,2019,3,491441,156934,251078718.9840936
6853,chhattisgarh,2021,1,492009,3152697,5281456698.639032
6854,chhattisgarh,2021,1,492001,2062104,3156983782.7872276
6855,chhattisgarh,2021,1,495001,1558405,2376898658.800415
6856,chhattisgarh,2021,1,497001,957928,1823147805.7569232
6857,chhattisgarh,2021,1,491001,872723,1294441361.2765474
6858,chhattisgarh,2021,1,490023,869244,1154015806.2811897
6859,chhattisgarh,2021,1,490006,774112,914211871.5270494
6860,chhattisgarh,2021,1,491441,653315,1122704843.7664142
6861,chhattisgarh,2021,1,495450,595796,973484691.251247
6862,chhattisgarh,2021,1,496005,593116,1184774545.5928895
6863,chhattisgarh,2021,2,492009,3531665,6237261109.571448
6864,chhattisgarh,2021,2,492001,1790662,3080777232.7858667
6865,chhattisgarh,2021,2,495001,1455312,2510462991.251886
6866,chhattisgarh,2021,2,497001,1031909,2008561517.648296
6867,chhattisgarh,2021,2,491001,837157,1364714087.7809932
6868,chhattisgarh,2021,2,490023,763575,1174072727.567776
6869,chhattisgarh,2021,2,491441,740582,1310602405.6028762
6870,chhattisgarh,2021,2,495450,704041,1132961727.260648
6871,chhattisgarh,2021,2,490006,668949,946046519.1898482
6872,chhattisgarh,2021,2,496005,645183,1216389122.6233206
6873,chhattisgarh,2021,4,492009,8304401,12964571702.987217
6874,chhattisgarh,2021,4,492001,4178829,6231047914.337536
6875,chhattisgarh,2021,4,495001,3644800,4999084676.501506
6876,chhattisgarh,2021,4,497001,2276401,3766123278.042672
6877,chhattisgarh,2021,4,491001,1687886,2560648248.895311
6878,chhattisgarh,2021,4,490023,1599521,2248105461.586821
6879,chhattisgarh,2021,4,490006,1410015,1732682082.0393152
6880,chhattisgarh,2021,4,491441,1395385,2296675958.189373
6881,chhattisgarh,2021,4,495450,1373013,2011514280.4747252
6882,chhattisgarh,2021,4,496005,1357792,2314581216.562727
6883,chhattisgarh,2021,3,492009,5612983,8770212351.408337
6884,chhattisgarh,2021,3,492001,3200184,4768793686.020849
6885,chhattisgarh,2021,3,495001,2572993,3734896539.7337685
6886,chhattisgarh,2021,3,497001,1635520,2760462757.7578793
6887,chhattisgarh,2021,3,491001,1305695,1938305539.075568
6888,chhattisgarh,2021,3,490023,1253256,1704542436.5901656
6889,chhattisgarh,2021,3,491441,1124790,1803320186.7983453
6890,chhattisgarh,2021,3,490006,1096245,1299467876.0104809
6891,chhattisgarh,2021,3,496005,1006702,1784048704.1108124
6892,chhattisgarh,2021,3,495450,1004357,1500182581.1138833
6893,chhattisgarh,2018,1,495660,109908,139116923.36929727
6894,chhattisgarh,2018,1,492001,68302,114014371.97222614
6895,chhattisgarh,2018,1,495001,64018,82965730.16418397
6896,chhattisgarh,2018,1,497001,48388,57165354.74195957
6897,chhattisgarh,2018,1,491001,34699,43141115.62567887
6898,chhattisgarh,2018,1,491441,34452,41948409.69968459
6899,chhattisgarh,2018,1,490025,34332,39719148.73491961
6900,chhattisgarh,2018,1,496005,31183,41371368.79811902
6901,chhattisgarh,2018,1,492009,30672,54679337.057152905
6902,chhattisgarh,2018,1,490023,30657,40316811.61197114
6903,chhattisgarh,2018,2,495660,248699,378210292.7923543
6904,chhattisgarh,2018,2,492001,100557,207806677.1040105
6905,chhattisgarh,2018,2,495001,89605,150857602.97945407
6906,chhattisgarh,2018,2,497001,66965,108836822.89254513
6907,chhattisgarh,2018,2,491441,51352,71741116.4329647
6908,chhattisgarh,2018,2,491001,47971,73318224.86447714
6909,chhattisgarh,2018,2,496005,46220,82946372.88123429
6910,chhattisgarh,2018,2,492009,43988,90024556.20981838
6911,chhattisgarh,2018,2,490023,42796,74865240.21000648
6912,chhattisgarh,2018,2,490025,38299,57256970.99786788
6913,chhattisgarh,2018,4,495660,377913,599714593.9068495
6914,chhattisgarh,2018,4,492001,202492,428292536.06353426
6915,chhattisgarh,2018,4,495001,192638,319083911.8335273
6916,chhattisgarh,2018,4,497001,124807,248100976.6912604
6917,chhattisgarh,2018,4,496005,94669,189165646.1220723
6918,chhattisgarh,2018,4,491001,89066,160237762.38159576
6919,chhattisgarh,2018,4,491441,86263,152324017.6163909
6920,chhattisgarh,2018,4,492009,80685,185214612.90863937
6921,chhattisgarh,2018,4,490023,72016,137114490.76733318
6922,chhattisgarh,2018,4,494001,69454,149679120.34846973
6923,chhattisgarh,2018,3,495660,353580,492966965.6574571
6924,chhattisgarh,2018,3,492001,147421,303135684.83504504
6925,chhattisgarh,2018,3,495001,129305,226102761.8224257
6926,chhattisgarh,2018,3,497001,86331,158185135.16949278
6927,chhattisgarh,2018,3,491441,66608,107751148.39909649
6928,chhattisgarh,2018,3,496005,65581,128673618.18841757
6929,chhattisgarh,2018,3,491001,63444,110949360.40041772
6930,chhattisgarh,2018,3,492009,57647,124007927.30595149
6931,chhattisgarh,2018,3,490023,56907,100967038.31485096
6932,chhattisgarh,2018,3,494001,52582,103588457.37966925
6933,chhattisgarh,2022,1,492009,8604266,13265608315.34198
6934,chhattisgarh,2022,1,492001,4654685,6852734645.639161
6935,chhattisgarh,2022,1,495001,4183815,5693220429.873732
6936,chhattisgarh,2022,1,497001,2608953,4270065647.0031033
6937,chhattisgarh,2022,1,491001,1854312,2829231024.442624
6938,chhattisgarh,2022,1,490023,1719478,2432156635.4437113
6939,chhattisgarh,2022,1,491441,1691392,2775775912.1836176
6940,chhattisgarh,2022,1,496005,1601573,2711974013.620237
6941,chhattisgarh,2022,1,495450,1580837,2356394521.081302
6942,chhattisgarh,2022,1,490006,1506932,1842102092.8597531
6943,chhattisgarh,2022,2,492009,10025789,14968791943.376333
6944,chhattisgarh,2022,2,492001,5744280,8305059645.430582
6945,chhattisgarh,2022,2,495001,5047637,6711325493.698645
6946,chhattisgarh,2022,2,497001,3135705,4960730023.337443
6947,chhattisgarh,2022,2,491001,2225450,3310540189.1548705
6948,chhattisgarh,2022,2,491441,2038818,3271780605.9574466
6949,chhattisgarh,2022,2,490023,2019053,2822637782.1193137
6950,chhattisgarh,2022,2,496005,1915479,3114215340.965275
6951,chhattisgarh,2022,2,495450,1858110,2704576938.698612
6952,chhattisgarh,2022,2,494001,1760773,3011347187.158378
6953,chhattisgarh,2022,4,490025,30367292,39832838087.7527
6954,chhattisgarh,2022,4,492009,14547843,20802250141.53089
6955,chhattisgarh,2022,4,495001,8943347,11284431848.378153
6956,chhattisgarh,2022,4,491001,7147574,9554105321.34933
6957,chhattisgarh,2022,4,492001,6598984,9056995537.72467
6958,chhattisgarh,2022,4,497001,3746038,5374539443.774867
6959,chhattisgarh,2022,4,491441,2530455,3800881016.686203
6960,chhattisgarh,2022,4,496005,2431930,3586810453.649658
6961,chhattisgarh,2022,4,490023,2275958,3067299957.1121473
6962,chhattisgarh,2022,4,494001,2186179,3377164484.485155
6963,chhattisgarh,2022,3,490025,27709655,34710838372.56677
6964,chhattisgarh,2022,3,492009,18534055,24688727453.174118
6965,chhattisgarh,2022,3,495001,7363455,9209001744.809235
6966,chhattisgarh,2022,3,492001,5867095,8079859406.743408
6967,chhattisgarh,2022,3,497001,3136275,4516205218.110838
